     1277.06858        0.10592993        0.00626336
     1278.54309        0.09837039        0.00610459
     1280.01929        0.10056302        0.00612018
     1281.49720        0.09917893        0.00604903
     1282.97682        0.10355676        0.00624727
     1284.45814        0.10887822        0.00639719
     1285.94118        0.11549266        0.00661113
     1287.42593        0.11121475        0.00631720
     1288.91239        0.10896387        0.00634366
     1290.40057        0.10369676        0.00626256
     1291.89046        0.11012126        0.00651882
     1293.38208        0.11378388        0.00662011
     1294.87542        0.11538280        0.00662326
     1296.37048        0.11441808        0.00651922
     1297.86727        0.11286116        0.00655775
     1299.36579        0.11167168        0.00653646
     1300.86604        0.10958286        0.00638994
     1302.36802        0.11350400        0.00655764
     1303.87173        0.11897184        0.00667539
     1305.37718        0.11325949        0.00646233
     1306.88437        0.10446421        0.00612581
     1308.39330        0.10953521        0.00656208
     1309.90397        0.11395509        0.00679825
     1311.41639        0.10947371        0.00649471
     1312.93055        0.10341796        0.00622813
     1314.44646        0.10369442        0.00610789
     1315.96412        0.11005280        0.00639064
     1317.48353        0.10441374        0.00623253
     1319.00470        0.10288069        0.00619333
     1320.52762        0.10011012        0.00625472
     1322.05230        0.09999259        0.00598992
     1323.57874        0.10324362        0.00601901
     1325.10695        0.11729974        0.00657633
     1326.63691        0.10870953        0.00636209
     1328.16865        0.10116181        0.00606088
     1329.70215        0.10803234        0.00630335
     1331.23743        0.11100839        0.00641229
     1332.77447        0.10393152        0.00619166
     1334.31330        0.10047971        0.00608507
     1335.85389        0.10153344        0.00597566
     1337.39627        0.10877794        0.00629919
     1338.94043        0.10933416        0.00634536
     1340.48637        0.11369867        0.00657124
     1342.03410        0.11986008        0.00673362
     1343.58361        0.11820199        0.00655740
     1345.13491        0.11232383        0.00636532
     1346.68800        0.11227472        0.00662815
     1348.24289        0.11341317        0.00646453
     1349.79957        0.11345709        0.00651304
     1351.35805        0.11002017        0.00633954
     1352.91833        0.11276185        0.00655045
     1354.48041        0.10118500        0.00607542
     1356.04429        0.10933884        0.00636735
     1357.60998        0.11480081        0.00647956
     1359.17747        0.11253613        0.00645340
     1360.74678        0.11281539        0.00652925
     1362.31790        0.10105061        0.00600833
     1363.89083        0.10195020        0.00598229
     1365.46558        0.10646732        0.00622387
     1367.04215        0.10909984        0.00632068
     1368.62053        0.10772526        0.00623380
     1370.20074        0.10393192        0.00609677
     1371.78278        0.10906579        0.00634026
     1373.36664        0.10775177        0.00617234
     1374.95233        0.10563668        0.00615022
     1376.53985        0.10918477        0.00631054
     1378.12920        0.10615867        0.00622302
     1379.72039        0.10478019        0.00606574
     1381.31341        0.10546952        0.00612812
     1382.90828        0.11090754        0.00625707
     1384.50498        0.11753805        0.00646762
     1386.10353        0.10763659        0.00613900
     1387.70393        0.10707679        0.00616059
     1389.30617        0.10870253        0.00625558
     1390.91026        0.11038501        0.00629533
     1392.51621        0.10871205        0.00623517
     1394.12401        0.09989861        0.00602105
     1395.73366        0.10208683        0.00607073
     1397.34518        0.09977703        0.00579995
     1398.95855        0.10430518        0.00613646
     1400.57379        0.10466720        0.00606277
     1402.19089        0.10592740        0.00606310
     1403.80986        0.10495577        0.00597313
     1405.43070        0.10180482        0.00595855
     1407.05341        0.09526003        0.00578127
     1408.67800        0.09807572        0.00583231
     1410.30446        0.09922129        0.00590171
     1411.93279        0.10141858        0.00596189
     1413.56301        0.11483497        0.00649503
     1415.19511        0.10787991        0.00631061
     1416.82910        0.10578986        0.00615160
     1418.46497        0.10046222        0.00590236
     1420.10273        0.10179221        0.00606371
     1421.74238        0.10466255        0.00611059
     1423.38392        0.10300097        0.00602747
     1425.02736        0.10161656        0.00597202
     1426.67270        0.11110377        0.00633328
     1428.31993        0.11097909        0.00635357
     1429.96907        0.11163327        0.00640867
     1431.62011        0.10463207        0.00610359
     1433.27306        0.10111689        0.00601049
     1434.92792        0.10245608        0.00605738
     1436.58469        0.10713381        0.00621390
     1438.24337        0.10318203        0.00595676
     1439.90396        0.10539609        0.00609844
     1441.56648        0.10855450        0.00604385
     1443.23091        0.11256822        0.00626971
     1444.89726        0.10526975        0.00602596
     1446.56554        0.10730765        0.00606019
     1448.23575        0.10879443        0.00609970
     1449.90788        0.10186638        0.00583014
     1451.58194        0.10331635        0.00594291
     1453.25794        0.10495146        0.00598775
     1454.93587        0.10155114        0.00596821
