     1277.06858        0.10667977        0.00639335
     1278.54309        0.11311215        0.00670950
     1280.01929        0.11163761        0.00647044
     1281.49720        0.10736262        0.00629430
     1282.97682        0.10211786        0.00627982
     1284.45814        0.10032721        0.00623439
     1285.94118        0.09971173        0.00617055
     1287.42593        0.10298475        0.00630119
     1288.91239        0.11331964        0.00662945
     1290.40057        0.11052455        0.00637941
     1291.89046        0.11301688        0.00652769
     1293.38208        0.11438932        0.00670533
     1294.87542        0.11861622        0.00671699
     1296.37048        0.11529626        0.00661753
     1297.86727        0.12855564        0.00714637
     1299.36579        0.11689598        0.00672116
     1300.86604        0.10991340        0.00646966
     1302.36802        0.11603362        0.00658833
     1303.87173        0.11177068        0.00661997
     1305.37718        0.10805512        0.00649993
     1306.88437        0.11428589        0.00656816
     1308.39330        0.11798434        0.00675915
     1309.90397        0.10901263        0.00647516
     1311.41639        0.10708556        0.00638277
     1312.93055        0.11142131        0.00645401
     1314.44646        0.11421909        0.00657422
     1315.96412        0.10720350        0.00637525
     1317.48353        0.10203747        0.00619777
     1319.00470        0.10168199        0.00635785
     1320.52762        0.10836778        0.00656591
     1322.05230        0.10301107        0.00615512
     1323.57874        0.10349164        0.00602896
     1325.10695        0.09594139        0.00587824
     1326.63691        0.10181424        0.00625278
     1328.16865        0.11067006        0.00646833
     1329.70215        0.10357439        0.00618553
     1331.23743        0.10194916        0.00617076
     1332.77447        0.10165310        0.00610797
     1334.31330        0.10667185        0.00637566
     1335.85389        0.10583085        0.00624146
     1337.39627        0.10410816        0.00631237
     1338.94043        0.11158193        0.00655209
     1340.48637        0.10623040        0.00625191
     1342.03410        0.10931424        0.00640230
     1343.58361        0.11242219        0.00651024
     1345.13491        0.10663748        0.00625908
     1346.68800        0.10558492        0.00614269
     1348.24289        0.10764773        0.00632243
     1349.79957        0.10999271        0.00640621
     1351.35805        0.11532619        0.00653466
     1352.91833        0.10631663        0.00617516
     1354.48041        0.10574597        0.00616557
     1356.04429        0.10620037        0.00619703
     1357.60998        0.11313210        0.00642618
     1359.17747        0.11167794        0.00641171
     1360.74678        0.10565014        0.00626055
     1362.31790        0.10866083        0.00633288
     1363.89083        0.11237738        0.00644164
     1365.46558        0.10601757        0.00621273
     1367.04215        0.10231625        0.00613593
     1368.62053        0.10745218        0.00618176
     1370.20074        0.10388717        0.00599181
     1371.78278        0.10703119        0.00615047
     1373.36664        0.11071025        0.00630072
     1374.95233        0.11321556        0.00650490
     1376.53985        0.10706591        0.00623263
     1378.12920        0.11022557        0.00623866
     1379.72039        0.11284896        0.00638012
     1381.31341        0.10410035        0.00603782
     1382.90828        0.09926916        0.00578598
     1384.50498        0.10788238        0.00618348
     1386.10353        0.10274666        0.00601165
     1387.70393        0.10633375        0.00622526
     1389.30617        0.10384269        0.00610859
     1390.91026        0.10505622        0.00618455
     1392.51621        0.11031115        0.00628333
     1394.12401        0.10140920        0.00596624
     1395.73366        0.10012517        0.00604558
     1397.34518        0.10980299        0.00637468
     1398.95855        0.10589839        0.00625454
     1400.57379        0.10968575        0.00638452
     1402.19089        0.10512825        0.00609637
     1403.80986        0.10432064        0.00603352
     1405.43070        0.11009657        0.00633202
     1407.05341        0.10664454        0.00614740
     1408.67800        0.09853745        0.00582334
     1410.30446        0.09540427        0.00577395
     1411.93279        0.09090660        0.00551935
     1413.56301        0.10563804        0.00622446
     1415.19511        0.10401839        0.00623882
     1416.82910        0.10498609        0.00618556
     1418.46497        0.10106461        0.00589218
     1420.10273        0.10009399        0.00583283
     1421.74238        0.10290489        0.00603278
     1423.38392        0.10905356        0.00620704
     1425.02736        0.11071473        0.00632245
     1426.67270        0.10715672        0.00620010
     1428.31993        0.10663922        0.00624714
     1429.96907        0.10675859        0.00616381
     1431.62011        0.10611028        0.00603997
     1433.27306        0.10164413        0.00591922
     1434.92792        0.10295090        0.00598785
     1436.58469        0.10562005        0.00612092
     1438.24337        0.09812821        0.00589024
     1439.90396        0.09763196        0.00586709
     1441.56648        0.10575770        0.00615445
     1443.23091        0.10055294        0.00601927
     1444.89726        0.10121750        0.00602777
     1446.56554        0.09916363        0.00594913
     1448.23575        0.10190078        0.00611435
     1449.90788        0.10057386        0.00597948
